119 0.02492 0.000558659681738355 1.434 0.027 -13.434115551075871 0.05208705702171043
120 0.02187 0.0005457377483737037 1.465 0.016 -13.312660163036824 0.061503615515072343
121 0.02765 0.000571360000350042 1.407 0.02 -13.38127875601119 0.37981819197515543
122 0.02671 0.0005668707171833803 1.431 0.022 -13.349294885978999 0.1171265253203152
123 0.02362 0.0005529832185518834 1.309 0.032 -13.530593191300616 0.06567098319928943
124 0.01508 0.0005222457658995427 1.424 0.027 -13.37223426449601 0.07009025050655893
125 0.03138 0.0005903138487279456 1.609 0.024 -13.18057646626075 0.03909451338967203
126 0.03328 0.0006006295364032641 1.683 0.024 -13.448539608362212 0.1137699991590511
127 0.02808 0.0005734532587752902 1.688 0.024 -12.84887035005862 0.017683320758123167
128 0.03437 0.0006067369199249375 1.739 0.023 -13.265676772096933 0.03686778296650359
129 0.01094 0.0005118284478221194 1.34 0.021 -13.58555632976536 0.0737232584944514
130 0.0088 0.0005076849416715055 1.494 0.025 -12.579994731552164 0.0008798111250597012
131 0.02711 0.0005687663931703419 1.397 0.017 -13.441330829681606 0.0990115296567045
132 0.02662 0.0005664472084846036 1.441 0.036 -13.760086609770275 0.16658831950869674
133 0.1088 0.0011973904960371116 1.559 0.046 -14.086837898065761 0.10065820808452786
134 0.11506 0.00125454388524276 1.757 0.033 -13.72118708761424 0.06898893280148297
135 0.10726 0.0011834148723081014 1.707 0.025 -13.805707301978643 0.08061643977651606
136 0.06551 0.0008241092221301738 1.627 0.031 -13.59360050266833 0.07032121119887562
137 0.07928 0.0009373002933958785 1.662 0.033 -13.426094174633404 0.05994006465091181
138 0.06094 0.0007882692179706119 1.66 0.033 -13.024564749318484 0.06278015220995817
139 0.02283 0.0005496552464954738 1.318 0.046 -13.449349754398195 0.0638368652805383
140 0.02873 0.0005766639315927432 1.568 0.033 -13.026634855443115 0.07118966587038666
141 0.03278 0.0005978735986811928 1.393 0.041 -14.04502641172702 0.1793391217541435
142 0.06479 0.0008183974645610774 1.573 0.033 -13.680841432766771 0.06564992048289398
143 2.2713 0.022713 1.7993406 0.062000003 -16.437764612312467 0.066049297173344
144 2.1663 0.021663 1.7923917 0.069999998 -16.78182924313109 0.0664934473439538
145 2.1814 0.021814 1.845098 0.093000001 -16.480799247467107 0.06950318044890737
146 2.1816 0.021816 1.7853298 0.028459015 -16.022161405191902 0.06429264086727714
147 2.1558 0.021558 1.8750613 0.046293334 -16.041466577161128 0.06532323365810538
148 2.2473 0.022473 1.90309 0.075949999 -16.329531581269414 0.06889530712195079
149 1.4774 0.014774 1.7557067 0.0073498289 -15.704158577830148 0.0651189475090697
150 2.3052 0.023052000000000003 1.7606781 0.0062858989 -16.258950513376778 0.06489845916406856
151 2.1735 0.021735 1.8076242 0.0088551799 -16.188912660973685 0.06659925607667133
152 2.0138 0.020138 1.8692317 0.09383784 -16.65689050652279 0.07583961761789824
153 2.2664 0.022664 1.7923917 0.083999997 -16.437764612312467 0.06854368759565205
154 2.03 0.0203 1.69897 0.034719999 -16.01591246247248 0.06428390055451368
155 0.636427 0.00636427 1.6157922 0.0099147692 -15.625674531827906 0.1851264343575839
156 0.85089 0.0085089 1.7026257 0.045037569 -15.635674762259374 0.18512644460561717
157 0.681622 0.00681622 1.5586119 0.011237193 -15.665674521280517 0.1851264411369675
158 1.472 0.01472 1.5646498 0.097585303 -16.508827995218947 0.13231144002053766
159 1.437 0.01437 1.5786784 0.096750201 -16.53672808759666 0.34154442323739725
160 1.412 0.014119999999999999 1.6747086 0.082058667 -16.64749270416909 0.4297870563454364
161 1.3 0.013000000000000001 1.6945227 0.044334292 -16.00975215139346 0.07027172680199213
162 1.444 0.01444 1.8331649 0.044861579 -16.112822473262533 0.06808247986052822
163 1.504 0.01504 1.8374324 0.065817584 -16.028501622137263 0.0762711864063402
164 1.543 0.01543 1.654137 0.039147878 -16.18067496182638 0.06729629600512564
165 1.61 0.0161 1.7490635 0.039090095 -16.276679277749537 0.06470195530870664
166 2.158 0.02158 1.8137914 0.040282173 -16.18752882322328 0.07337818291268038
167 2.165 0.02165 1.8685482 0.041347517 -16.32382126000563 0.06574784096792462
168 2.177 0.02177 1.8294762 0.038851385 -16.271619500211028 0.06643671229638723
169 2.191 0.02191 1.7669444 0.062620045 -16.604533301430642 0.07726324959764491
170 2.215 0.02215 1.6426649 0.040199792 -16.633123809369934 0.06612820187091531
171 2.234 0.02234 1.7089084 0.042885929 -16.377423209290995 0.0664211691485394
172 2.264 0.022639999999999997 1.8368251 0.044484596 -16.038188861386164 0.0640670768954999
173 2.315 0.02315 1.7009654 0.043679638 -16.41618528716027 0.06534233951766412
174 2.42935 0.00033 1.64000825866 0.103238592402 -16.5818228422 0.0991614587013
175 1.35915 2.757e-05 1.86914347359 0.0356164043107 -16.6551243845 0.0683477234464
176 1.61126 6.245e-05 1.76972915533 0.0694288841309 -17.085788238 0.0789922926489
177 1.66582 2.442e-05 1.75455934671 0.0276579234284 -16.5819110516 0.0795562557413
178 1.60012 3.19e-05 1.65153306108 0.0450752252177 -17.2023832002 0.107232462231
179 2.18561 1.4e-05 1.83081069755 0.103490762985 -16.38802894 0.129007247035
180 1.68144 3.535e-05 1.7660188233 0.0732655321527 -16.8489780885 0.0975278799794
181 1.61136 2.386e-05 1.8296260507 0.0329920132133 -16.5729004694 0.070503425406
182 1.6482 7.42e-06 1.62871056211 0.0129755756621 -16.4234726936 0.0573725802773
183 1.44327 2.417e-05 1.44974838028 0.0623370212878 -17.1535588861 0.0836442271959
184 1.4366 9.92e-06 1.61834610599 0.0205906498397 -16.6980175977 0.064931878145
185 1.64914 1.488e-05 1.82105710393 0.0247038517899 -16.2194317382 0.0573296333994
186 1.58196 3.091e-05 1.72729506353 0.035129012284 -16.9851180761 0.0676294368385
187 1.41204 9.63e-06 1.65633441093 0.0188231086353 -16.4193829652 0.0616637904316
188 1.65538 1.394e-05 1.50448085967 0.0350763591789 -16.7091014426 0.0690148449294
