# id redshift galex.FUV galex.FUV_err galex.NUV galex.NUV_err sloan.sdss.u sloan.sdss.u_err sloan.sdss.g sloan.sdss.g_err sloan.sdss.r sloan.sdss.r_err sloan.sdss.i sloan.sdss.i_err sloan.sdss.z sloan.sdss.z_err wise.W1 wise.W1_err wise.W2 wise.W2_err wise.W3 wise.W3_err wise.W4 wise.W4_err 
44_WISEAJ231442.11+010621.6 0.4096377763696797 0.03586906037023498 0.0014209118693610822 0.039730131271399925 0.0010266037753076272 0.13378271336046982 0.005421611034120392 0.29214603738773315 0.002421687998398592 0.3388441561392027 0.00343295701220681 0.39518458892843616 0.005095698403306544 0.4096377763696797 0.01697806507312895 0.16066333521640463 0.007250843612935975 0.12864422514642052 0.012440999555120541 1.0062430931376078 0.163114008371556 2.6470497076713224 1.0556639065720543 
46_SHOC084 0.17266328527432384 0.04697210251031704 0.002134929193758441 0.057538693980095666 0.001495786573636445 0.10558445924300792 0.0025284188998097893 0.2342070694793826 0.0015099887791997322 0.14348285182325904 0.0017179836736842511 0.22532013356294825 0.002697857659606055 0.17266328527432384 0.009541725762720872 0.1586049649362646 0.006865786845217222 0.2700164949576664 0.014672968565187778 3.1412529711999744 0.14176684439024298 14.506481776954466 1.0822380416015263 
47_SHOC115 0.09427575085274159 0.04480020486810292 0.0021478747544420797 0.057311265724938665 0.0015611771306873233 0.0640324324468947 0.0019462096423488574 0.08113346052282637 0.000821993465668676 0.09479818010107206 0.0010477482064497278 0.14401243711755685 0.0014590439200155665 0.09427575085274159 0.005123039349646506 0.10212140429500503 0.005361265489080765 0.12947630454157438 0.01013642709693514 1.9710739232447938 0.11618727508103047 11.747950197853976 0.7790588639658724 
48_SHOC133 0.05133339643802902 0.04081689836184527 0.0012656162403616752 0.04656289775617491 0.0008795149462441617 0.060145065197754775 0.001938847827581072 0.09332543007969904 0.0008595589763950928 0.05325985748490616 0.0009320286896379653 0.15790649727284278 0.0015998098455123522 0.05133339643802902 0.004727980536438371 0.3932935085262512 0.010504864530884925 0.6197125559632788 0.018835619791590152 3.2832421334838084 0.1330550213211962 13.563197844212729 0.8619595138758047 
51_SHOC153 0.10568175092136585 0.03318944575526103 0.0018542245841216606 0.0341255767467959 0.0012299570452920991 0.050815944256056 0.0017785221431022467 0.11662724050819641 0.0010741765817248179 0.09298223905853807 0.0011989572983886316 0.11868613846449216 0.001749023572309548 0.10568175092136585 0.005256170444297811 0.06244774754803154 0.004198704575778464 0.04714007785510414 0.008640105627918627 0.48295082510860116 0.1049761389793762 4.203026195656513 0.8245507294972002 
52_SHOC174 0.07950601750844187 0.03375981048554252 0.001727227641944593 0.032261161555153524 0.0010590768955099786 0.052143478541445784 0.002161166334954984 0.07892234847899726 0.000944972200181466 0.06126324544438652 0.0011849362199529104 0.11619836038697982 0.0020334302546763127 0.07950601750844187 0.00805505231160352 0.04160224605144529 0.0053643918492151865 0.03814084367951438 0.010433317525171121 0.6904033855666537 0.14371001395575914 4.2419163182222395 1.1173875032396323 
53_SHOC203 0.12100407608569524 0.08509028925593837 0.0019783283188894644 0.09092430706980974 0.001329684916922655 0.09981596274917225 0.0032176864701673026 0.13255618607198572 0.0010987988329205973 0.11386755619502108 0.0014682625298337772 0.19462561593612412 0.002151081801452658 0.12100407608569524 0.006686932362874541 0.11197389316899603 0.005981642479398164 0.07334834101372951 0.010268560434134688 1.2299937718974943 0.14840546295908652 9.20369242673999 1.0596142491156846 
57_SHOC486 0.544001378246727 0.19385633597546828 0.004116966326934008 0.28434133622625846 0.0028911916816570953 0.43013026338213667 0.003961646130037242 0.9899197750805832 0.0027352494208326837 0.6480372941922914 0.0023874576212981873 0.5644168881751422 0.003119082991070808 0.544001378246727 0.008016700570362426 0.40060538076242797 0.011069135735001243 0.44564629008030443 0.01559730526516254 6.04091760732914 0.20030006636123524 32.50589265066259 1.2873784422523427 
58_SHOC584 0.07592765726465239 0.01912669797130338 0.004087043694397972 0.02594179362118818 0.0030139215905573276 0.036745147919994066 0.0014891154051917353 0.059483977406922246 0.0007122279821757036 0.10509934271862165 0.0010648007912404302 0.09790390174480537 0.00153293803998409 0.07592765726465239 0.0050351008827902305 0.059253877903102575 0.006112381899087443 0.052940775098444234 0.013214029327569926 1.2691206551567336 0.2104025977277807 7.487935534291252 1.5655380734611977 
59_SHOC586 0.15645880180405514 0.03925364585819057 0.005301252796915527 0.034888315414050866 0.0031136325291123614 0.07164732823911087 0.002573595491317157 0.10924460532267939 0.0011067979987064859 0.1485935642287009 0.0015054570339945836 0.19426743230314927 0.0021471230096422153 0.15645880180405514 0.008502129030960764 0.1262166875381606 0.006626242321243996 0.1242196483435358 0.011669873469737753 0.970739970926903 0.1698760653534618 6.8102349759049154 1.0098657724736626 
