    0.200059724964731345E+02    0.999712831099614441E+01   -0.317860081341409683E+07
    0.200059684365607389E+02    0.999712719402817029E+01   -0.317860080076139001E+07
    0.200059895119546809E+02    0.999713322969676987E+01   -0.317860079384190962E+07
    0.200059819658939624E+02    0.999713109623986895E+01   -0.317860078787251050E+07
    0.200059067342036094E+02    0.999710964314832040E+01   -0.317860078440081794E+07
    0.200059940831476339E+02    0.999713457190172505E+01   -0.317860078222212708E+07
    0.200059392293771445E+02    0.999711892373641042E+01   -0.317860078154116217E+07
    0.200059850590149608E+02    0.999713200073501440E+01   -0.317860078114604019E+07
    0.200059417445283927E+02    0.999711965429906968E+01   -0.317860077757689729E+07
    0.200059068563954341E+02    0.999710970532085419E+01   -0.317860077604835015E+07
    0.200059949614276569E+02    0.999713487296263281E+01   -0.317860076678393316E+07
    0.200059044229143090E+02    0.999710906279322487E+01   -0.317860076021435997E+07
    0.200059668547714331E+02    0.999712688182290421E+01   -0.317860075821989169E+07
    0.200059366848131610E+02    0.999711828425883375E+01   -0.317860075508132204E+07
    0.200059840846282952E+02    0.999713181988625976E+01   -0.317860075143220508E+07
    0.200059464151081343E+02    0.999712108598074423E+01   -0.317860074726407742E+07
    0.200059768900951873E+02    0.999712979077023078E+01   -0.317860074422530271E+07
    0.200059623066773931E+02    0.999712564566931761E+01   -0.317860073942036135E+07
    0.200059424055662340E+02    0.999711997181729473E+01   -0.317860073814888252E+07
    0.200059424648223398E+02    0.999711998888393261E+01   -0.317860073809988378E+07
    0.200059959802562943E+02    0.999713529477654639E+01   -0.317860072667878587E+07
    0.200059401359956226E+02    0.999711938040987569E+01   -0.317860072098310431E+07
    0.200059463519460330E+02    0.999712118685253870E+01   -0.317860071090184012E+07
    0.200059449088855139E+02    0.999712079185169600E+01   -0.317860070578803727E+07
