id redshift galex.FUV galex.FUV_err galex.NUV galex.NUV_err sloan.sdss.u sloan.sdss.u_err sloan.sdss.g sloan.sdss.g_err sloan.sdss.r sloan.sdss.r_err sloan.sdss.i sloan.sdss.i_err sloan.sdss.z sloan.sdss.z_err ukirt.wfcam.Y ukirt.wfcam.Y_err ukirt.wfcam.J ukirt.wfcam.J_err ukirt.wfcam.H ukirt.wfcam.H_err ukirt.wfcam.K ukirt.wfcam.K_err wise.W1 wise.W1_err wise.W2 wise.W2_err wise.W3 wise.W3_err wise.W4 wise.W4_err
_51_ 0.1070625 0.0300562780691643 0.001829681863643 0.0477320712250633 0.00128200260915 0.0800090393512786 0.0011398684331832 0.1186033754680584 0.0005511528768913 0.1272935282744297 0.0006908793699049 0.2271965803535463 0.0010886041861337 0.1546604442472873 0.0027004784018802 0.1387521501390468 0.0028114999510387 0.1342429325573833 0.0033383424603349 0.1320000935325424 0.0034041443186634 0.1951772938179302 0.0057524780618499 0.2041349158029883 0.0078966383956846 0.2174653767045014 0.0128187536692328 2.562729180529292 0.1652252578128035 17.043626257821717 nan
_54_ 0.08432252 0.0573329165955925 0.0036352222938182 0.0705686476952319 0.000874137963873 0.0953402565934653 0.0008558629726988 0.1473206868471497 0.0004628902446969 0.1302216526836743 0.0005337765615975 0.2276918025994804 0.0008253275658265 0.1638247897427304 0.0022891486525379 nan nan nan nan nan nan nan nan 0.1156422893142496 0.0064971397463552 0.0851510998517225 0.0117640594707144 0.9296142688112308 0.1755223043383648 7.183933487817152 nan
_55_ 0.1021021 0.2174373182058566 0.0039118165294681 0.2394585439032662 0.0019635486676634 0.2740124502090343 0.0012470517146927 0.3532170066732795 0.000703127417156 0.3352372872452528 0.0007721827776738 0.5227537562067006 0.0011585943420341 0.3853468188456492 0.0030594362696027 nan nan nan nan nan nan nan nan 0.3677196923709333 0.0094831066025046 0.3796560455520014 0.0118889889997267 3.3014364578500386 0.1277108807742243 22.323480122257845 nan
_57_ 0.01485659 0.3003731808317109 0.0124336036047353 0.2726960467440117 0.0076277498632663 0.3636401952108123 0.0017716936286742 0.5585894977633331 0.0009689806650936 0.5060277657975236 0.0010731169213247 0.3810421334444706 0.0012154709607422 0.4031626066853379 0.0043128269606903 nan nan nan nan nan nan nan nan 0.1924495325949533 0.0077991133163699 0.1674134492282543 0.012643865964888 1.408324928138594 0.1504653671247846 9.29741047528759 nan
_59_ 0.01712713 0.0635451545066335 0.009828471937239 0.1122365839583878 0.0069251525250922 0.2301917515076557 0.0024537554516112 0.4255109156686684 0.0014248619414975 0.4560338071371429 0.0016953925054373 0.4021364042286634 0.0020199588682033 0.444999970540348 0.0069387707453642 nan nan nan nan nan nan nan nan 0.1962078787610729 0.0074092796359736 0.1503107744215661 0.0106599832354457 0.7117095549438401 0.1219246201202237 3.15327676479894 nan
_61_ 0.09770181 0.0926358271312758 0.0020573420597013 0.0969749788000908 0.0014449459949213 0.1086829226140093 0.000927533371917 0.1343593832032906 0.0004894774009184 0.116712445004228 0.0005417524670424 0.1974095905597466 0.0008632270059824 0.1165414152342322 0.0022068189693698 0.1143508310099299 0.0034755932300524 0.1139439920076163 0.0033582815986518 0.1181881414432497 0.0047896332207906 0.1416542023710485 0.0058710756186072 0.2015194350408088 0.0079810692514464 0.2898615517519498 0.0136155899353739 1.5918532049177794 0.1627427528552573 9.144549947022584 nan
_68_ 0.03953185 0.0923509314318258 0.0098762592966649 0.1464072556434813 0.0077618123608894 0.2487514536781114 0.0013364111927231 0.5573807313156994 0.000920132403237 0.5254485633241698 0.001076874524376 0.671577113173868 0.0012799771407813 0.6823853547116573 0.0035151713414801 nan nan nan nan nan nan nan nan 0.6052247129666332 0.014493247354704 0.6776262226670399 0.0180993882039953 11.186722540865286 0.2266737558636346 61.93868936147569 nan
_70_ 0.05466604 0.0744604173151301 0.0066177334244507 0.082426457196619 0.0043938594094302 0.1171570963981336 0.0012358203860101 0.2039655311299489 0.0007184942953231 0.1600806795523179 0.0008563216401715 0.2349062798869618 0.0014652633988568 0.2002989363255625 0.0046195944691693 nan nan nan nan nan nan nan nan 0.125752690273501 0.0068335281942294 0.1019976818743636 0.0123065762596284 1.3106986108559144 0.1690077262466139 10.724125764500494 nan
_72_ 0.1467433 0.0456582148265066 0.0014689542709834 0.0623387820010044 0.0009871966263351 0.0881451695284434 0.0011762915247631 0.1269398895023141 0.0006663939439275 0.1831488027698744 0.0009129686759073 0.1981483569173872 0.0012283965482277 0.1454326999370585 0.0034496426657426 0.1221910864961643 0.003713890920145 0.1339958755548743 0.0033321986666477 0.1492017809061073 0.0043974376048679 0.164448427673023 0.0053011909963366 0.123003212677158 0.0067974089929197 0.1483850463750337 0.017766797588901 0.8074261857875631 0.2223564261580973 6.222459192040621 nan
_74_ 0.03319079 0.3703769610513517 0.0029685265323875 0.3811773411697187 0.0022570908888664 0.4560051619438645 0.0016215662904951 0.7217907971795682 0.0010432937674903 0.4916168918854437 0.0009327134575992 0.4885950818109612 0.0011348280799082 0.4685893704613689 0.0030466962360087 0.2115630381269114 0.0029228513215865 0.1976475479674673 0.0038228424484408 0.2005277256486717 0.0060948643708746 0.1728340489953236 0.0052531393546106 0.2440710374964378 0.0092167071947983 0.2343094859639707 0.0211490873591806 2.4361440989361607 0.2154020703517297 16.965323571022882 nan
_80_ 0.07707741 0.0509510009158307 0.0052238606448556 0.0723773236766998 0.0045135189910393 0.0960277496829886 0.0012496095693907 0.1697795566455656 0.0006719073953554 0.1717955421734192 0.0008691544144809 0.2458173695026055 0.0013996781455637 0.2091077064370684 0.0048672733835556 nan nan nan nan nan nan nan nan 0.125174786001451 0.0064562538489238 0.0836739440842725 0.0113287830356829 0.6853345868174257 0.1691660284501809 2.497824878660781 nan
