# Indice, log sigma, log fx, z or modulo de distancia, err log sig, err log fx, err z or err_mod_distancia, flag
# en lugar de redshift para los primeros 36 objetos esta el modulo de distancia observado
# 0: GEHRs, 1:local HIIG, 2: Literatura Erb et al. 2006, 3: XShooter, 4: MOSFIRE, 5: KMOS
154  1.7923917  -16.50463487110948  2.2664  0.083999997  0.05392874428342802  0.022664	2
155  1.69897  -16.08278270503203  2.03  0.034719999  0.048399299406743417  0.0203  	2
156  1.6157922  -15.576750001345282  0.636427  0.0099147692  0.183202939912294  0.00636427	3
157  1.7026257  -15.586747338355272  0.85089  0.045037569  0.1832183080839428  0.0085089  3
158  1.5586119  -15.745478242446145  0.681622  0.011237193  0.18141274819176603  0.00681622	3
159  1.5646498  -16.575698226934925  1.472  0.097585303  0.12536501642423253  0.01472  	2
161  1.6747086  -16.714362988049984  1.412  0.082058667  0.4276996719865046  0.01412  	2
162  1.6945227  -16.076622396327213  1.3  0.044334292  0.05610871538044185  0.013  	2
163  1.8331649  -16.179692718040087  1.444  0.044861579  0.05334131910940898  0.01444  	2
164  1.8374324  -16.095371832340053  1.504  0.065817584  0.06346153133934974  0.01504  	2
165  1.654137  -16.247545231631726  1.543  0.039147878  0.05233415530281629  0.01543  	2
166  1.7490635  -16.34354952067876  1.61  0.039090095  0.04895319531363322  0.0161  	2
167  1.8137914  -16.254399047972942  2.158  0.040282173  0.059953565154646726  0.02158  	2
168  1.8685482  -16.390691518802644  2.165  0.041347517  0.050327437047385314  0.02165  	2
169  1.8294762  -16.338489721909355  2.177  0.038851385  0.051224106252978706  0.02177  	2
170  1.7669444  -16.67140353880461  2.191  0.062620045  0.06465046048927191  0.02191  	2
171  1.6426649  -16.699994040432614  2.215  0.040199792  0.05082333505499077  0.02215  	2
172  1.7089084  -16.444293448077396  2.234  0.042885929  0.0512039454255907  0.02234  	2
173  1.8368251  -16.105059099743183  2.264  0.044484596  0.04811094111102227  0.02264  	2
174  1.7009654  -16.48305554553654  2.315  0.043679638  0.04979652250834679  0.02315  	2
175  1.7854010249923875  -16.423456379468412  2.42935  0.025011986261650573  0.10427994884726419  4e-04  	4
176  1.78813169001   -16.663695094268277  1.35915  0.0463492501839  0.08835966328859701  4e-04  	4
177  1.76908655673  -17.067300000000000  1.61126  0.0754721531742  0.15391200000000000  4e-04  	4
178  1.75387017739  -16.478800000000000  1.66582  0.0304130148251  0.07348760000000000  4e-04  	4
179  1.65042440279  -17.030000000000000  1.60012  0.0519198988724  0.13010100000000000  4e-04  	4
181  1.8156441491319653  -16.307700000000000  2.18561  0.010169823645948836  0.12679500000000000  4e-04  	4
182  1.76536513378   -16.749279159559656  1.68144  0.0797419763646  0.10250817911691502  4e-04  	4
184  1.82913853235  -16.496605066952263  1.61136  0.0352537155068  0.07972653942495767  4e-04  	4
185  1.62747868947  -16.35507709829215  1.6482  0.0163552935103  0.06898458394843998  4e-04  	4
186  1.44692951253  -17.007381801301847  1.44327  0.0848840977127  0.10354732165326888  4e-04  	4
187  1.61705383062  -16.670200000000000  1.4366  0.0249542867113  0.10627400000000000  4e-04  	4
188  1.82054993983  -16.159300000000000  1.64914  0.0265238518853  0.0562743000000000  4e-04 	4
189  1.72651353144  -16.869185790465327  1.58196  0.0389866330302  0.08645678198403789  4e-04  	4
190  1.65525005783  -16.35087020779853  1.41204  0.0222175237208  0.07212105401195844  4e-04  	4
191  1.50229320006  -16.622899963673706  1.65538  0.0460376563769  0.0794235769345298  4e-04	4
194	  1.79245       -16.7643		1.495		0.043434		0.104118	4e-04	5
